Vertices:
Localização 2, Localização 53, 14.2
Localização 2, Localização 58, 15.4
Localização 2, Localização 69, 10.0
Localização 2, Localização 71, 10.0
Localização 2, Localização 80, 12.8
Localização 2, Localização 81, 2.2
Localização 2, Localização 85, 7.6
Localização 2, Localização 90, 6.1
Localização 2, Localização 95, 12.9
Localização 2, Localização 99, 1.9
Localização 3, Localização 6, 2.7
Localização 3, Localização 7, 2.8
Localização 3, Localização 15, 12.0
Localização 3, Localização 17, 10.0
Localização 3, Localização 27, 1.1
Localização 3, Localização 29, 4.6
Localização 3, Localização 32, 15.6
Localização 3, Localização 36, 6.7
Localização 3, Localização 39, 6.1
Localização 3, Localização 44, 6.0
Localização 3, Localização 61, 5.7
Localização 3, Localização 65, 9.6
Localização 3, Localização 68, 6.4
Localização 3, Localização 69, 11.3
Localização 3, Localização 78, 4.5
Localização 3, Localização 88, 2.3
Localização 3, Localização 98, 12.1
Localização 4, Localização 24, 13.0
Localização 4, Localização 26, 13.8
Localização 4, Localização 41, 2.2
Localização 4, Localização 43, 8.7
Localização 4, Localização 47, 9.8
Localização 4, Localização 52, 3.4
Localização 4, Localização 55, 5.6
Localização 4, Localização 59, 7.3
Localização 4, Localização 61, 9.8
Localização 4, Localização 69, 10.6
Localização 4, Localização 73, 5.6
Localização 4, Localização 81, 8.6
Localização 4, Localização 82, 14.9
Localização 4, Localização 94, 14.4
Localização 4, Localização 99, 6.0
Localização 5, Localização 7, 12.1
Localização 5, Localização 12, 11.4
Localização 5, Localização 19, 10.3
Localização 5, Localização 22, 8.4
Localização 5, Localização 23, 8.9
Localização 5, Localização 36, 2.4
Localização 5, Localização 38, 10.7
Localização 5, Localização 40, 4.3
Localização 5, Localização 44, 2.6
Localização 5, Localização 46, 15.6
Localização 5, Localização 52, 7.5
Localização 5, Localização 54, 13.2
Localização 5, Localização 56, 10.9
Localização 5, Localização 57, 8.9
Localização 5, Localização 58, 14.8
Localização 5, Localização 59, 11.0
Localização 5, Localização 60, 12.7
Localização 5, Localização 62, 6.6
Localização 5, Localização 64, 13.7
Localização 5, Localização 73, 11.8
Localização 5, Localização 75, 5.4
Localização 5, Localização 80, 2.4
Localização 5, Localização 85, 12.0
Localização 5, Localização 88, 9.6
Localização 5, Localização 94, 7.4
Localização 6, Localização 13, 2.5
Localização 6, Localização 17, 13.9
Localização 6, Localização 22, 12.9
Localização 6, Localização 33, 9.5
Localização 6, Localização 35, 3.5
Localização 6, Localização 38, 6.5
Localização 6, Localização 42, 15.8
Localização 6, Localização 50, 7.9
Localização 6, Localização 51, 4.8
Localização 6, Localização 56, 12.0
Localização 6, Localização 60, 10.6
Localização 6, Localização 70, 12.2
Localização 6, Localização 72, 15.5
Localização 6, Localização 82, 12.8
Localização 6, Localização 84, 11.7
Localização 6, Localização 88, 9.1
Localização 6, Localização 90, 13.3
Localização 6, Localização 91, 2.0
Localização 6, Localização 96, 13.0
Localização 7, Localização 18, 12.2
Localização 7, Localização 23, 14.8
Localização 7, Localização 25, 4.4
Localização 7, Localização 29, 3.0
Localização 7, Localização 32, 8.6
Localização 7, Localização 39, 8.2
Localização 7, Localização 44, 15.0
Localização 7, Localização 52, 11.2
Localização 7, Localização 68, 6.4
Localização 7, Localização 72, 2.3
Localização 7, Localização 77, 9.9
Localização 7, Localização 81, 3.3
Localização 7, Localização 82, 1.4
Localização 7, Localização 85, 5.7
Localização 7, Localização 89, 8.0
Localização 7, Localização 91, 2.0
Localização 7, Localização 94, 5.8
Localização 8, Localização 20, 9.7
Localização 8, Localização 21, 7.6
Localização 8, Localização 34, 4.9
Localização 8, Localização 37, 8.2
Localização 8, Localização 38, 6.2
Localização 8, Localização 42, 14.7
Localização 8, Localização 43, 1.1
Localização 8, Localização 52, 1.2
Localização 8, Localização 54, 7.8
Localização 8, Localização 56, 9.0
Localização 8, Localização 67, 5.9
Localização 8, Localização 80, 6.3
Localização 8, Localização 84, 8.5
Localização 8, Localização 89, 6.1
Localização 8, Localização 90, 9.9
Localização 8, Localização 91, 2.2
Localização 8, Localização 98, 4.0
Localização 9, Localização 16, 1.0
Localização 9, Localização 21, 8.1
Localização 9, Localização 25, 10.7
Localização 9, Localização 28, 10.8
Localização 9, Localização 42, 8.8
Localização 9, Localização 45, 5.7
Localização 9, Localização 58, 4.0
Localização 9, Localização 65, 14.2
Localização 9, Localização 66, 1.1
Localização 9, Localização 73, 8.5
Localização 9, Localização 74, 11.4
Localização 9, Localização 79, 6.0
Localização 9, Localização 85, 7.1
Localização 9, Localização 88, 10.1
Localização 10, Localização 11, 8.1
Localização 10, Localização 12, 6.1
Localização 10, Localização 17, 14.5
Localização 10, Localização 19, 10.8
Localização 10, Localização 24, 13.0
Localização 10, Localização 29, 13.8
Localização 10, Localização 38, 6.2
Localização 10, Localização 43, 4.4
Localização 10, Localização 45, 13.2
Localização 10, Localização 46, 5.5
Localização 10, Localização 50, 8.7
Localização 10, Localização 53, 1.3
Localização 10, Localização 54, 4.1
Localização 10, Localização 60, 11.8
Localização 10, Localização 63, 4.7
Localização 10, Localização 64, 4.9
Localização 10, Localização 66, 15.8
Localização 10, Localização 87, 3.3
Localização 10, Localização 92, 13.4
Localização 11, Localização 47, 8.8
Localização 11, Localização 57, 8.4
Localização 11, Localização 58, 13.0
Localização 11, Localização 60, 5.7
Localização 11, Localização 65, 4.8
Localização 11, Localização 70, 9.5
Localização 11, Localização 77, 14.6
Localização 11, Localização 86, 3.4
Localização 11, Localização 92, 4.5
Localização 11, Localização 93, 14.9
Localização 12, Localização 13, 8.5
Localização 12, Localização 14, 3.3
Localização 12, Localização 24, 10.4
Localização 12, Localização 29, 14.4
Localização 12, Localização 34, 5.5
Localização 12, Localização 36, 10.6
Localização 12, Localização 53, 12.3
Localização 12, Localização 54, 10.8
Localização 12, Localização 56, 14.0
Localização 12, Localização 58, 6.7
Localização 12, Localização 61, 5.4
Localização 12, Localização 70, 8.0
Localização 12, Localização 71, 13.6
Localização 12, Localização 73, 11.8
Localização 12, Localização 76, 5.9
Localização 12, Localização 80, 11.4
Localização 12, Localização 82, 9.6
Localização 12, Localização 92, 12.1
Localização 12, Localização 97, 13.7
Localização 13, Localização 20, 9.8
Localização 13, Localização 22, 9.7
Localização 13, Localização 26, 4.0
Localização 13, Localização 29, 7.5
Localização 13, Localização 34, 11.4
Localização 13, Localização 38, 9.3
Localização 13, Localização 44, 3.0
Localização 13, Localização 46, 4.4
Localização 13, Localização 51, 8.0
Localização 13, Localização 53, 9.4
Localização 13, Localização 54, 13.6
Localização 13, Localização 58, 7.6
Localização 13, Localização 63, 9.3
Localização 13, Localização 64, 15.3
Localização 13, Localização 80, 10.1
Localização 13, Localização 82, 10.4
Localização 13, Localização 99, 9.0
Localização 14, Localização 22, 6.9
Localização 14, Localização 30, 14.9
Localização 14, Localização 32, 6.0
Localização 14, Localização 33, 3.8
Localização 14, Localização 36, 10.8
Localização 14, Localização 46, 1.8
Localização 14, Localização 50, 2.3
Localização 14, Localização 51, 1.9
Localização 14, Localização 52, 12.8
Localização 14, Localização 55, 14.8
Localização 14, Localização 58, 1.6
Localização 14, Localização 65, 6.9
Localização 14, Localização 72, 15.2
Localização 14, Localização 75, 1.2
Localização 14, Localização 76, 8.5
Localização 14, Localização 80, 2.0
Localização 14, Localização 88, 2.5
Localização 14, Localização 96, 11.0
Localização 15, Localização 23, 11.3
Localização 15, Localização 24, 7.7
Localização 15, Localização 27, 3.4
Localização 15, Localização 30, 2.8
Localização 15, Localização 41, 10.1
Localização 15, Localização 42, 2.3
Localização 15, Localização 46, 11.8
Localização 15, Localização 56, 6.3
Localização 15, Localização 61, 12.0
Localização 15, Localização 67, 6.6
Localização 15, Localização 68, 14.0
Localização 15, Localização 72, 5.6
Localização 15, Localização 75, 9.4
Localização 15, Localização 76, 11.8
Localização 15, Localização 80, 8.2
Localização 15, Localização 83, 11.4
Localização 15, Localização 91, 2.0
Localização 15, Localização 92, 5.1
Localização 15, Localização 95, 7.7
Localização 15, Localização 99, 14.5
Localização 16, Localização 23, 15.8
Localização 16, Localização 29, 4.1
Localização 16, Localização 34, 1.7
Localização 16, Localização 36, 15.7
Localização 16, Localização 41, 3.3
Localização 16, Localização 43, 5.9
Localização 16, Localização 46, 7.1
Localização 16, Localização 60, 12.1
Localização 16, Localização 66, 12.2
Localização 16, Localização 70, 8.5
Localização 16, Localização 79, 3.0
Localização 16, Localização 82, 8.4
Localização 16, Localização 85, 9.6
Localização 16, Localização 89, 1.0
Localização 16, Localização 99, 8.3
Localização 17, Localização 19, 11.8
Localização 17, Localização 21, 3.9
Localização 17, Localização 28, 8.1
Localização 17, Localização 33, 4.2
Localização 17, Localização 37, 15.7
Localização 17, Localização 40, 4.7
Localização 17, Localização 47, 9.4
Localização 17, Localização 57, 9.7
Localização 17, Localização 71, 14.2
Localização 17, Localização 73, 11.4
Localização 17, Localização 80, 6.5
Localização 17, Localização 84, 9.1
Localização 17, Localização 87, 15.0
Localização 17, Localização 91, 3.1
Localização 17, Localização 93, 9.2
Localização 17, Localização 96, 10.0
Localização 18, Localização 25, 10.8
Localização 18, Localização 28, 8.6
Localização 18, Localização 35, 5.3
Localização 18, Localização 46, 12.7
Localização 18, Localização 49, 2.9
Localização 18, Localização 50, 7.3
Localização 18, Localização 54, 12.0
Localização 18, Localização 57, 12.6
Localização 18, Localização 59, 12.9
Localização 18, Localização 62, 12.1
Localização 18, Localização 71, 12.6
Localização 18, Localização 76, 11.9
Localização 18, Localização 81, 1.8
Localização 18, Localização 82, 4.0
Localização 18, Localização 86, 14.8
Localização 18, Localização 88, 9.0
Localização 18, Localização 98, 3.3
Localização 19, Localização 20, 11.6
Localização 19, Localização 25, 9.0
Localização 19, Localização 26, 7.4
Localização 19, Localização 30, 7.0
Localização 19, Localização 33, 8.4
Localização 19, Localização 38, 9.1
Localização 19, Localização 39, 13.4
Localização 19, Localização 42, 12.1
Localização 19, Localização 43, 5.5
Localização 19, Localização 51, 8.9
Localização 19, Localização 54, 5.1
Localização 19, Localização 56, 13.7
Localização 19, Localização 61, 1.8
Localização 19, Localização 64, 5.9
Localização 19, Localização 67, 4.6
Localização 19, Localização 77, 15.2
Localização 19, Localização 78, 15.1
Localização 19, Localização 79, 4.4
Localização 19, Localização 82, 5.8
Localização 19, Localização 85, 12.6
Localização 19, Localização 86, 11.7
Localização 19, Localização 87, 3.3
Localização 19, Localização 90, 5.6
Localização 19, Localização 93, 10.9
Localização 20, Localização 22, 9.3
Localização 20, Localização 24, 12.6
Localização 20, Localização 29, 3.8
Localização 20, Localização 39, 10.6
Localização 20, Localização 46, 5.3
Localização 20, Localização 60, 14.1
Localização 20, Localização 61, 1.7
Localização 20, Localização 77, 7.3
Localização 20, Localização 78, 11.1
Localização 20, Localização 88, 7.5
Localização 20, Localização 89, 10.9
Localização 20, Localização 96, 4.4
Localização 20, Localização 98, 7.5
Localização 21, Localização 23, 13.6
Localização 21, Localização 28, 3.4
Localização 21, Localização 29, 6.3
Localização 21, Localização 33, 2.4
Localização 21, Localização 34, 4.5
Localização 21, Localização 41, 2.8
Localização 21, Localização 42, 13.7
Localização 21, Localização 48, 3.4
Localização 21, Localização 50, 13.1
Localização 21, Localização 51, 14.3
Localização 21, Localização 55, 10.8
Localização 21, Localização 56, 13.0
Localização 21, Localização 57, 6.8
Localização 21, Localização 60, 3.2
Localização 21, Localização 71, 9.2
Localização 21, Localização 74, 14.6
Localização 21, Localização 93, 12.1
Localização 21, Localização 96, 8.8
Localização 21, Localização 99, 11.4
Localização 22, Localização 41, 13.7
Localização 22, Localização 44, 3.2
Localização 22, Localização 54, 11.0
Localização 22, Localização 56, 1.9
Localização 22, Localização 58, 11.9
Localização 22, Localização 60, 12.7
Localização 22, Localização 61, 1.2
Localização 22, Localização 67, 2.7
Localização 22, Localização 71, 10.2
Localização 22, Localização 76, 15.3
Localização 22, Localização 78, 6.6
Localização 22, Localização 79, 2.6
Localização 22, Localização 86, 2.9
Localização 22, Localização 89, 8.8
Localização 22, Localização 91, 11.3
Localização 22, Localização 92, 9.3
Localização 22, Localização 93, 8.1
Localização 22, Localização 94, 13.6
Localização 23, Localização 31, 1.9
Localização 23, Localização 36, 1.8
Localização 23, Localização 38, 14.4
Localização 23, Localização 39, 7.0
Localização 23, Localização 48, 13.4
Localização 23, Localização 53, 12.7
Localização 23, Localização 67, 6.1
Localização 23, Localização 68, 13.8
Localização 23, Localização 69, 12.2
Localização 23, Localização 72, 3.4
Localização 23, Localização 80, 4.5
Localização 23, Localização 89, 3.9
Localização 23, Localização 93, 15.2
Localização 24, Localização 28, 7.6
Localização 24, Localização 29, 13.4
Localização 24, Localização 31, 10.9
Localização 24, Localização 35, 1.2
Localização 24, Localização 39, 3.4
Localização 24, Localização 45, 7.8
Localização 24, Localização 51, 2.0
Localização 24, Localização 53, 8.9
Localização 24, Localização 55, 8.1
Localização 24, Localização 64, 13.1
Localização 24, Localização 70, 15.0
Localização 24, Localização 71, 2.2
Localização 24, Localização 78, 10.5
Localização 24, Localização 85, 14.5
Localização 24, Localização 91, 14.7
Localização 24, Localização 97, 5.9
Localização 25, Localização 27, 13.8
Localização 25, Localização 41, 13.7
Localização 25, Localização 51, 3.5
Localização 25, Localização 53, 6.6
Localização 25, Localização 57, 9.8
Localização 25, Localização 60, 2.0
Localização 25, Localização 64, 7.3
Localização 25, Localização 65, 4.7
Localização 25, Localização 67, 10.9
Localização 25, Localização 70, 4.2
Localização 25, Localização 76, 8.3
Localização 25, Localização 92, 13.6
Localização 25, Localização 94, 14.5
Localização 25, Localização 98, 9.1
Localização 25, Localização 99, 6.5
Localização 26, Localização 27, 7.4
Localização 26, Localização 43, 8.4
Localização 26, Localização 47, 11.2
Localização 26, Localização 48, 1.9
Localização 26, Localização 50, 9.9
Localização 26, Localização 53, 6.7
Localização 26, Localização 56, 15.8
Localização 26, Localização 61, 8.1
Localização 26, Localização 69, 11.0
Localização 26, Localização 75, 11.5
Localização 26, Localização 76, 5.6
Localização 26, Localização 81, 10.3
Localização 27, Localização 29, 2.3
Localização 27, Localização 36, 8.8
Localização 27, Localização 37, 7.6
Localização 27, Localização 39, 5.7
Localização 27, Localização 42, 8.2
Localização 27, Localização 49, 1.5
Localização 27, Localização 50, 9.1
Localização 27, Localização 58, 13.2
Localização 27, Localização 61, 10.2
Localização 27, Localização 63, 3.2
Localização 27, Localização 74, 2.7
Localização 27, Localização 85, 4.2
Localização 27, Localização 87, 8.8
Localização 27, Localização 89, 10.9
Localização 28, Localização 30, 7.5
Localização 28, Localização 31, 5.4
Localização 28, Localização 35, 13.1
Localização 28, Localização 40, 8.2
Localização 28, Localização 43, 14.9
Localização 28, Localização 58, 11.6
Localização 28, Localização 61, 7.6
Localização 28, Localização 72, 6.5
Localização 28, Localização 73, 6.8
Localização 28, Localização 75, 11.4
Localização 28, Localização 76, 4.2
Localização 28, Localização 80, 11.7
Localização 28, Localização 85, 15.2
Localização 28, Localização 93, 6.4
Localização 28, Localização 94, 11.1
Localização 29, Localização 34, 5.4
Localização 29, Localização 35, 6.9
Localização 29, Localização 36, 5.5
Localização 29, Localização 44, 6.1
Localização 29, Localização 45, 14.0
Localização 29, Localização 55, 10.2
Localização 29, Localização 56, 6.1
Localização 29, Localização 61, 15.0
Localização 29, Localização 62, 5.3
Localização 29, Localização 64, 10.8
Localização 29, Localização 67, 3.9
Localização 29, Localização 75, 1.3
Localização 29, Localização 80, 14.4
Localização 29, Localização 81, 13.7
Localização 29, Localização 82, 1.5
Localização 29, Localização 84, 2.0
Localização 29, Localização 86, 11.4
Localização 29, Localização 91, 14.4
Localização 29, Localização 92, 4.7
Localização 29, Localização 96, 15.5
Localização 30, Localização 45, 13.5
Localização 30, Localização 49, 9.9
Localização 30, Localização 56, 5.1
Localização 30, Localização 62, 5.2
Localização 30, Localização 65, 9.9
Localização 30, Localização 66, 12.9
Localização 30, Localização 68, 9.3
Localização 30, Localização 71, 3.3
Localização 30, Localização 90, 8.3
Localização 30, Localização 94, 9.5
Localização 30, Localização 98, 10.2
Localização 31, Localização 35, 7.3
Localização 31, Localização 50, 9.3
Localização 31, Localização 51, 14.5
Localização 31, Localização 57, 7.1
Localização 31, Localização 64, 11.3
Localização 31, Localização 72, 13.2
Localização 31, Localização 73, 14.7
Localização 31, Localização 76, 2.6
Localização 31, Localização 79, 10.8
Localização 31, Localização 80, 12.5
Localização 31, Localização 81, 2.7
Localização 31, Localização 82, 10.0
Localização 31, Localização 85, 3.3
Localização 31, Localização 88, 15.6
Localização 31, Localização 90, 9.4
Localização 31, Localização 94, 10.0
Localização 31, Localização 98, 12.4
Localização 32, Localização 34, 9.0
Localização 32, Localização 38, 9.1
Localização 32, Localização 41, 4.6
Localização 32, Localização 63, 10.4
Localização 32, Localização 83, 7.4
Localização 32, Localização 84, 5.5
Localização 32, Localização 87, 14.6
Localização 32, Localização 96, 9.9
Localização 33, Localização 41, 11.8
Localização 33, Localização 46, 6.7
Localização 33, Localização 50, 4.7
Localização 33, Localização 51, 11.5
Localização 33, Localização 57, 13.2
Localização 33, Localização 70, 12.6
Localização 33, Localização 78, 2.7
Localização 33, Localização 79, 4.3
Localização 33, Localização 81, 12.1
Localização 33, Localização 89, 11.0
Localização 33, Localização 93, 12.2
Localização 33, Localização 99, 7.6
Localização 34, Localização 35, 5.9
Localização 34, Localização 38, 2.3
Localização 34, Localização 41, 3.1
Localização 34, Localização 44, 8.6
Localização 34, Localização 49, 13.7
Localização 34, Localização 55, 12.8
Localização 34, Localização 57, 12.4
Localização 34, Localização 58, 4.5
Localização 34, Localização 69, 4.6
Localização 34, Localização 76, 9.7
Localização 34, Localização 78, 7.6
Localização 34, Localização 84, 10.6
Localização 34, Localização 88, 13.1
Localização 34, Localização 90, 14.0
Localização 34, Localização 99, 1.7
Localização 35, Localização 37, 4.6
Localização 35, Localização 38, 10.6
Localização 35, Localização 42, 10.2
Localização 35, Localização 50, 13.9
Localização 35, Localização 57, 10.8
Localização 35, Localização 58, 8.3
Localização 35, Localização 62, 5.3
Localização 35, Localização 65, 15.1
Localização 35, Localização 71, 1.5
Localização 35, Localização 76, 7.2
Localização 35, Localização 91, 10.5
Localização 35, Localização 93, 12.1
Localização 35, Localização 94, 8.2
Localização 35, Localização 95, 9.7
Localização 35, Localização 96, 7.1
Localização 35, Localização 98, 8.5
Localização 36, Localização 44, 2.0
Localização 36, Localização 45, 3.8
Localização 36, Localização 46, 15.5
Localização 36, Localização 55, 5.7
Localização 36, Localização 58, 5.4
Localização 36, Localização 71, 4.4
Localização 36, Localização 73, 13.5
Localização 36, Localização 77, 13.6
Localização 36, Localização 83, 8.7
Localização 36, Localização 89, 2.0
Localização 36, Localização 90, 12.0
Localização 36, Localização 95, 1.0
Localização 37, Localização 40, 7.2
Localização 37, Localização 43, 11.7
Localização 37, Localização 46, 3.0
Localização 37, Localização 50, 10.3
Localização 37, Localização 53, 10.1
Localização 37, Localização 59, 4.1
Localização 37, Localização 60, 12.2
Localização 37, Localização 71, 2.5
Localização 37, Localização 72, 11.1
Localização 37, Localização 79, 9.6
Localização 37, Localização 81, 6.7
Localização 37, Localização 84, 14.9
Localização 37, Localização 91, 12.8
Localização 38, Localização 45, 10.9
Localização 38, Localização 47, 10.5
Localização 38, Localização 54, 2.4
Localização 38, Localização 56, 8.7
Localização 38, Localização 57, 5.3
Localização 38, Localização 63, 13.0
Localização 38, Localização 65, 8.4
Localização 38, Localização 70, 10.2
Localização 38, Localização 75, 7.1
Localização 38, Localização 76, 8.8
Localização 38, Localização 79, 7.9
Localização 38, Localização 84, 9.8
Localização 38, Localização 87, 13.9
Localização 38, Localização 90, 8.2
Localização 38, Localização 93, 14.1
Localização 38, Localização 99, 6.6
Localização 39, Localização 43, 5.8
Localização 39, Localização 45, 4.1
Localização 39, Localização 53, 13.6
Localização 39, Localização 54, 15.7
Localização 39, Localização 63, 12.3
Localização 39, Localização 65, 2.1
Localização 39, Localização 68, 7.2
Localização 39, Localização 71, 13.8
Localização 39, Localização 72, 11.0
Localização 39, Localização 77, 8.6
Localização 39, Localização 78, 14.0
Localização 39, Localização 85, 3.5
Localização 39, Localização 90, 2.4
Localização 39, Localização 92, 12.4
Localização 39, Localização 93, 6.8
Localização 40, Localização 42, 4.8
Localização 40, Localização 48, 8.9
Localização 40, Localização 53, 5.0
Localização 40, Localização 57, 8.0
Localização 40, Localização 59, 2.3
Localização 40, Localização 62, 5.5
Localização 40, Localização 63, 10.5
Localização 40, Localização 65, 8.4
Localização 40, Localização 67, 4.7
Localização 40, Localização 68, 15.1
Localização 40, Localização 75, 6.8
Localização 40, Localização 76, 10.1
Localização 40, Localização 78, 4.5
Localização 40, Localização 90, 6.1
Localização 40, Localização 91, 6.3
Localização 41, Localização 42, 3.3
Localização 41, Localização 46, 9.9
Localização 41, Localização 54, 10.1
Localização 41, Localização 64, 11.6
Localização 41, Localização 67, 14.1
Localização 41, Localização 70, 5.2
Localização 41, Localização 77, 9.4
Localização 41, Localização 78, 15.2
Localização 41, Localização 79, 9.4
Localização 41, Localização 82, 14.1
Localização 41, Localização 91, 7.3
Localização 41, Localização 98, 13.2
Localização 42, Localização 55, 14.4
Localização 42, Localização 70, 12.5
Localização 42, Localização 76, 7.1
Localização 42, Localização 78, 14.2
Localização 42, Localização 87, 2.8
Localização 43, Localização 54, 15.3
Localização 43, Localização 56, 1.3
Localização 43, Localização 57, 12.8
Localização 43, Localização 59, 9.8
Localização 43, Localização 62, 11.4
Localização 43, Localização 69, 3.2
Localização 43, Localização 71, 9.0
Localização 43, Localização 72, 7.4
Localização 43, Localização 73, 12.1
Localização 43, Localização 81, 5.0
Localização 43, Localização 93, 11.7
Localização 43, Localização 96, 11.6
Localização 44, Localização 50, 14.9
Localização 44, Localização 54, 9.5
Localização 44, Localização 55, 1.5
Localização 44, Localização 57, 1.2
Localização 44, Localização 60, 7.7
Localização 44, Localização 61, 8.1
Localização 44, Localização 62, 10.7
Localização 44, Localização 67, 8.3
Localização 44, Localização 72, 15.7
Localização 44, Localização 73, 4.5
Localização 44, Localização 79, 10.0
Localização 44, Localização 82, 12.7
Localização 44, Localização 89, 12.4
Localização 44, Localização 92, 10.9
Localização 44, Localização 94, 8.5
Localização 45, Localização 51, 14.9
Localização 45, Localização 55, 1.4
Localização 45, Localização 56, 5.6
Localização 45, Localização 61, 6.4
Localização 45, Localização 66, 4.0
Localização 45, Localização 76, 1.4
Localização 45, Localização 80, 8.1
Localização 45, Localização 83, 15.4
Localização 45, Localização 87, 10.4
Localização 45, Localização 91, 5.6
Localização 45, Localização 96, 7.8
Localização 46, Localização 54, 8.6
Localização 46, Localização 55, 1.6
Localização 46, Localização 57, 4.3
Localização 46, Localização 67, 14.9
Localização 46, Localização 71, 8.6
Localização 46, Localização 73, 6.4
Localização 46, Localização 76, 4.2
Localização 46, Localização 78, 15.5
Localização 46, Localização 81, 1.4
Localização 46, Localização 92, 10.7
Localização 46, Localização 93, 12.8
Localização 46, Localização 96, 13.0
Localização 46, Localização 99, 7.7
Localização 47, Localização 48, 6.9
Localização 47, Localização 51, 7.6
Localização 47, Localização 55, 13.5
Localização 47, Localização 56, 12.6
Localização 47, Localização 70, 13.5
Localização 47, Localização 78, 1.4
Localização 47, Localização 79, 9.2
Localização 47, Localização 82, 15.4
Localização 47, Localização 83, 10.9
Localização 47, Localização 86, 5.0
Localização 47, Localização 87, 14.7
Localização 47, Localização 88, 4.2
Localização 47, Localização 89, 5.5
Localização 47, Localização 93, 5.9
Localização 47, Localização 95, 7.9
Localização 47, Localização 97, 11.3
Localização 48, Localização 69, 10.0
Localização 48, Localização 70, 13.8
Localização 48, Localização 71, 1.9
Localização 48, Localização 76, 10.3
Localização 48, Localização 98, 13.1
Localização 49, Localização 63, 3.4
Localização 49, Localização 68, 4.8
Localização 49, Localização 74, 9.3
Localização 49, Localização 82, 3.6
Localização 49, Localização 87, 2.1
Localização 49, Localização 92, 15.1
Localização 49, Localização 94, 1.7
Localização 49, Localização 99, 10.4
Localização 50, Localização 51, 2.9
Localização 50, Localização 56, 11.1
Localização 50, Localização 67, 14.5
Localização 50, Localização 77, 5.4
Localização 50, Localização 82, 8.8
Localização 50, Localização 83, 10.3
Localização 50, Localização 89, 13.7
Localização 50, Localização 90, 5.3
Localização 50, Localização 91, 2.6
Localização 50, Localização 92, 3.9
Localização 50, Localização 98, 8.7
Localização 51, Localização 56, 8.2
Localização 51, Localização 60, 9.1
Localização 51, Localização 72, 5.3
Localização 51, Localização 74, 8.2
Localização 51, Localização 77, 12.0
Localização 51, Localização 92, 1.4
Localização 51, Localização 93, 2.3
Localização 52, Localização 53, 11.6
Localização 52, Localização 58, 6.7
Localização 52, Localização 87, 7.9
Localização 52, Localização 95, 12.4
Localização 52, Localização 98, 10.3
Localização 53, Localização 55, 15.5
Localização 53, Localização 58, 5.7
Localização 53, Localização 60, 15.5
Localização 53, Localização 67, 10.1
Localização 53, Localização 73, 11.3
Localização 53, Localização 75, 2.6
Localização 53, Localização 82, 3.8
Localização 53, Localização 97, 1.7
Localização 54, Localização 55, 10.6
Localização 54, Localização 62, 12.4
Localização 54, Localização 68, 14.7
Localização 54, Localização 73, 3.6
Localização 54, Localização 77, 14.1
Localização 54, Localização 80, 1.3
Localização 54, Localização 89, 3.7
Localização 54, Localização 93, 10.2
Localização 54, Localização 95, 2.9
Localização 55, Localização 56, 7.0
Localização 55, Localização 59, 13.1
Localização 55, Localização 64, 11.0
Localização 55, Localização 67, 9.8
Localização 55, Localização 73, 12.4
Localização 55, Localização 74, 4.0
Localização 55, Localização 80, 15.6
Localização 55, Localização 84, 6.5
Localização 55, Localização 89, 15.6
